PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
393,0,3,"Betros, Mr. Tannous",female,61.6,0,2,C.A. 37671,5.3874,E24,C
229,1,2,"Rogers, Mr. William John",female,,0,0,33638,9.0762,,S
764,0,2,"Wright, Mr. George",male,29.77,1,0,PC 17608,13.0547,,S
820,0,3,"Nakid, Miss. Maria (""Mary"")",female,69.54,1,0,13507,13.7956,C104,C
574,0,2,"Andrews, Miss. Kornelia Theodosia",female,24.05,5,0,2908,87.8182,,S
202,0,2,"McCoy, Miss. Agnes",female,26.03,0,0,35281,19.3248,,C
720,0,3,"Bracken, Mr. James H",female,32.15,0,0,11771,29.6285,A19,S
872,0,1,"Touma, Mrs. Darwis (Hanne Youssef Razi)",male,28.75,0,0,349909,60.3438,,S
711,1,2,"Johnson, Master. Harold Theodor",female,42.7,4,0,219533,103.1216,B28,Q
874,1,3,"Knight, Mr. Robert J",female,51.54,1,0,244252,63.7043,D7,Q
131,1,3,"Carter, Miss. Lucile Polk",male,26.5,0,1,PC 17760,75.387,B96 B98,S
683,1,2,"Lesurer, Mr. Gustave J",male,32.84,0,0,A/4 45380,14.1548,,S
514,0,3,"Hays, Miss. Margaret Bechstein",female,73.11,1,0,19928,35.2853,,C
634,1,3,"Murphy, Miss. Margaret Jane",male,,0,2,345779,64.4256,,S
1,0,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",male,30.66,0,0,349213,6.8662,,Q
713,1,2,"Christmann, Mr. Emil",female,31.66,1,0,112053,6.697,B78,C
109,0,2,"Williams, Mr. Charles Duane",female,26.42,0,1,348123,14.1658,,C
826,1,1,"Doharr, Mr. Tannous",female,,1,2,244367,52.9971,C123,C
111,0,3,"Williams-Lambert, Mr. Fletcher Fellows",female,,0,0,PC 17477,233.0501,,S
216,0,3,"Stone, Mrs. George Nelson (Martha Evelyn)",female,31.24,0,0,A./5. 3235,30.1904,,S
378,0,3,"Mallet, Mr. Albert",male,,0,0,21440,282.0712,,S
627,0,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,24.69,1,0,C 7075,11.1495,,Q
332,0,2,"McCoy, Mr. Bernard",male,33.36,0,2,693,35.6759,,S
835,1,2,"Lines, Miss. Mary Conover",male,27.52,0,0,113781,58.2447,,S
658,0,2,"Touma, Mrs. Darwis (Hanne Youssef Razi)",female,23.07,4,0,112058,77.6942,C47,C
400,1,3,"Hegarty, Miss. Hanora ""Nora""",male,29.47,0,0,250647,7.723,,S
81,1,3,"Hassab, Mr. Hammad",female,26.67,4,0,112058,101.5395,,S
810,0,3,"Vander Planke, Mr. Leo Edmondus",male,,1,0,PC 17569,11.8727,,S
171,1,3,"Andersson, Master. Sigvard Harald Elias",male,32.17,0,0,36866,31.5144,,C
260,0,1,"Young, Miss. Marie Grice",male,24.94,0,0,323951,14.7094,,S
270,1,3,"Ponesell, Mr. Martin",male,31.58,0,0,35281,38.8887,C22 C26,C
891,0,3,"Aubart, Mme. Leontine Pauline",male,26.7,1,2,11967,79.9317,,S
803,1,3,"Dimic, Mr. Jovan",female,,4,2,347060,85.0382,,S
854,0,3,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,13.48,1,2,347087,45.3358,,C
695,1,1,"Vestrom, Miss. Hulda Amanda Adolfina",male,31.57,1,0,13049,126.867,,S
845,0,2,"Wells, Miss. Joan",female,31.49,0,2,SC/Paris 2123,93.314,,Q
891,1,3,"Hansen, Mr. Henry Damsgaard",male,25.91,1,2,19950,64.5536,,C
837,0,3,"Nicholls, Mr. Joseph Charles",male,29.43,0,0,111361,57.3615,,S
646,0,2,"Carter, Mrs. William Ernest (Lucile Polk)",female,30.98,1,0,14312,137.4803,E24,Q
221,0,3,"Graham, Mrs. William Thompson (Edith Junkins)",female,20.09,0,0,11774,4.4859,,S
891,0,3,"Nicholson, Mr. Arthur Ernest",female,26.55,0,0,111361,80.8172,,C
891,1,3,"Cleaver, Miss. Alice",male,23.43,0,0,54636,46.6696,,C
795,0,2,"Gill, Mr. John William",male,,0,0,A/5 3902,214.9562,,C
750,0,3,"Andersson, Master. Sigvard Harald Elias",female,26.54,0,0,113505,11.4417,,S
185,1,3,"Mallet, Master. Andre",female,32.37,0,0,113781,15.8361,,Q
356,1,2,"Gustafsson, Mr. Johan Birger",male,28.45,1,0,36866,44.1145,,C
590,0,2,"Najib, Miss. Adele Kiamie ""Jane""",female,29.53,1,0,113572,39.1631,C110,S
206,0,2,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,,0,0,243880,31.052,,S
210,1,3,"Smart, Mr. John Montgomery",male,31.95,0,2,2667,213.0199,,S
725,1,1,"Lefebre, Master. Henry Forbes",female,47.03,0,0,PC 17601,75.2956,F G63,S
156,1,1,"Fleming, Miss. Margaret",male,31.48,1,1,350029,11.6462,C92,S
874,0,3,"Seward, Mr. Frederic Kimber",female,52.0,0,0,2631,11.8617,,S
688,0,3,"Sage, Miss. Constance Gladys",male,38.11,1,1,330959,69.6818,B58 B60,S
356,1,2,"Harder, Mr. George Achilles",male,30.66,0,0,11769,37.1288,A31,S
660,0,3,"Simonius-Blumer, Col. Oberst Alfons",male,56.66,0,2,SC/Paris 2123,15.6823,C93,S
691,0,2,"Wells, Miss. Joan",female,41.02,4,0,PC 17569,6.6434,,S
235,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,,3,0,SOTON/O.Q. 3101310,77.6343,D49,Q
698,1,1,"Hart, Mr. Benjamin",female,26.98,0,0,231919,36.0366,,C
178,1,1,"Barbara, Miss. Saiide",male,,0,0,19950,87.4723,,S
339,0,1,"Taylor, Mr. Elmer Zebley",female,31.31,1,0,19952,11.9717,,S
248,1,3,"Carter, Master. William Thornton II",male,30.34,0,1,11813,140.4403,,C
891,0,3,"Hogeboom, Mrs. John C (Anna Andrews)",female,30.68,1,0,113806,12.5025,,S
797,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",male,29.76,0,2,26707,20.9845,,C
646,1,3,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",male,,0,0,13567,77.8331,,S
673,1,3,"Moen, Mr. Sigurd Hansen",female,65.66,0,0,350029,82.8799,E25,C
695,0,3,"Moubarek, Master. Halim Gonios (""William George"")",female,67.48,4,0,113798,19.9449,B30,S
886,1,3,"Stahelin-Maeglin, Dr. Max",female,47.32,0,0,113787,196.9588,,C
887,0,3,"Seward, Mr. Frederic Kimber",female,2.58,4,0,7540,64.6256,B96 B98,C
522,0,3,"Coxon, Mr. Daniel",male,28.22,0,0,2908,155.1021,,C
481,1,3,"Lindahl, Miss. Agda Thorilda Viktoria",female,53.49,1,1,330931,11.9268,F2,
222,0,1,"Petranec, Miss. Matilda",female,21.79,0,1,13502,16.823,,S
782,1,3,"Turja, Miss. Anna Sofia",female,45.53,0,1,2620,3.2338,B3,
891,0,3,"Molson, Mr. Harry Markland",male,30.34,1,0,347082,163.7534,E101,Q
298,0,3,"Reynaldo, Ms. Encarnacion",female,27.36,0,0,350035,21.399,,C
891,1,2,"Endres, Miss. Caroline Louise",female,30.13,0,0,113760,74.8534,,S
294,0,2,"Smith, Mr. James Clinch",female,31.84,0,0,365222,15.3074,,S
325,1,1,"Andersson, Mr. Anders Johan",female,56.95,0,0,349231,5.3173,,C
746,0,2,"Hickman, Mr. Leonard Mark",male,68.07,1,0,315094,232.4658,,S
345,0,2,"Hagland, Mr. Konrad Mathias Reiersen",female,69.06,0,0,364500,13.2097,,S
890,1,1,"Johnson, Miss. Eleanor Ileen",female,,0,0,368323,16.9991,,S
488,0,1,"Zabour, Miss. Thamine",female,21.27,0,0,SC 1748,42.413,C95,S
781,0,1,"Navratil, Master. Michel M",male,33.5,0,0,2689,91.4502,,Q
790,1,1,"Duane, Mr. Frank",female,30.42,0,1,PC 17604,81.4259,C104,Q
891,1,3,"Moran, Mr. James",male,,0,0,34218,28.6167,,S
891,0,2,"Hold, Mr. Stephen",female,18.26,0,0,237798,97.1646,,S
109,0,3,"Aubart, Mme. Leontine Pauline",male,31.82,0,0,C.A. 17248,16.5825,B49,C
533,1,3,"Tikkanen, Mr. Juho",male,26.99,0,0,330923,18.1057,B39,C
172,1,3,"McGovern, Miss. Mary",female,32.12,0,0,2678,99.1676,E25,C
190,0,3,"Keane, Miss. Nora A",male,31.95,0,0,248706,80.4377,,S
97,1,1,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,22.26,0,0,19877,32.1273,D,C
891,1,3,"Ling, Mr. Lee",male,,1,2,PC 17569,203.5578,E25,S
417,0,3,"Barber, Miss. Ellen ""Nellie""",female,,1,0,347085,82.8587,C93,S
325,0,1,"Goodwin, Master. William Frederick",male,33.35,0,0,2926,52.5688,B58 B60,Q
330,0,1,"Quick, Miss. Phyllis May",male,35.78,0,0,28228,6.5735,,C
597,1,1,"Jonkoff, Mr. Lalio",female,10.43,1,0,233639,8.8948,,S
848,1,2,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",male,29.84,0,2,36967,7.0803,D15,C
856,1,3,"Tornquist, Mr. William Henry",male,,0,0,330923,8.1029,,Q
675,0,3,"Vande Velde, Mr. Johannes Joseph",male,32.82,0,0,1601,14.4559,,C
331,0,2,"Stone, Mrs. George Nelson (Martha Evelyn)",male,47.85,1,0,110413,9.9053,,S
891,0,3,"Healy, Miss. Hanora ""Nora""",female,30.87,1,0,382652,7.7822,,S
213,0,3,"Lindahl, Miss. Agda Thorilda Viktoria",male,71.9,0,0,2625,11.0338,,C
799,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,31.68,0,0,371060,11.6111,D50,S
774,1,3,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",male,68.25,0,0,364846,228.5711,,C
891,0,3,"Chapman, Mr. John Henry",female,27.81,0,0,24160,6.7243,B28,C
798,1,1,"Penasco y Castellana, Mr. Victor de Satode",female,31.49,5,0,16966,13.3737,,C
119,0,3,"Slemen, Mr. Richard James",female,20.32,0,0,3474,11.8653,,S
742,1,3,"Nicola-Yarred, Master. Elias",female,24.6,0,0,113781,18.2128,,C
185,0,3,"Newsom, Miss. Helen Monypeny",male,30.37,0,0,11769,29.9976,,Q
155,0,2,"Balkic, Mr. Cerin",male,31.66,1,0,347054,66.1849,,C
578,0,1,"Meyer, Mr. August",female,31.0,0,0,PC 17604,26.2826,,S
891,1,2,"Taussig, Miss. Ruth",female,26.86,0,0,382652,29.145,,C
221,0,1,"Vande Velde, Mr. Johannes Joseph",female,,0,1,C.A. 5547,17.4521,,Q
757,1,3,"Graham, Mr. George Edward",male,26.63,8,1,2666,59.8354,B38,Q
350,0,3,"Silvey, Mrs. William Baird (Alice Munger)",female,61.03,0,0,312991,11.0425,,S
572,0,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,57.03,1,0,237789,14.024,E25,S
666,0,2,"Minahan, Dr. William Edward",female,21.45,0,0,28664,80.0855,E101,C
629,1,2,"Fortune, Mr. Charles Alexander",male,21.45,0,2,237668,97.6251,F E69,S
622,0,2,"Jensen, Mr. Svend Lauritz",female,41.86,0,0,PC 17755,16.9506,B41,
670,0,1,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,29.89,1,0,PC 17593,12.9124,,S
204,1,2,"Boulos, Mrs. Joseph (Sultana)",female,,0,0,A/5 3536,14.8251,B4,Q
679,1,1,"Nakid, Mr. Sahid",male,,0,0,111427,76.1401,,S
596,0,3,"Ryerson, Miss. Emily Borie",female,11.6,1,2,17464,32.7096,D35,C
891,0,3,"Wick, Miss. Mary Natalie",male,33.37,1,2,STON/O 2. 3101292,17.5744,,C
401,0,3,"Mockler, Miss. Helen Mary ""Ellie""",male,25.01,1,0,11668,91.4111,B96 B98,S
891,1,3,"Anderson, Mr. Harry",male,27.84,0,0,312993,65.2046,,C
891,1,3,"Marvin, Mr. Daniel Warner",female,4.62,0,0,SC/AH 3085,13.3375,,C
794,0,3,"Slemen, Mr. Richard James",female,31.91,1,0,PP 9549,22.8645,,S
634,1,1,"Mionoff, Mr. Stoytcho",female,31.15,0,1,218629,32.3334,E50,Q
267,1,3,"Lobb, Mr. William Arthur",male,26.79,0,0,2664,6.591,,C
334,1,3,"Ilett, Miss. Bertha",male,59.65,0,0,4133,49.9688,,S
407,0,1,"Roebling, Mr. Washington Augustus II",female,31.72,0,0,231945,91.4116,,S
878,1,3,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",male,25.53,0,0,PC 17593,55.845,,S
891,1,3,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",male,74.33,1,0,PC 17582,37.0477,,Q
206,0,2,"Dowdell, Miss. Elizabeth",female,23.77,0,0,112053,32.3496,A34,
227,0,1,"Tobin, Mr. Roger",male,32.66,1,2,28551,48.1666,,S
701,0,3,"Newell, Mr. Arthur Webster",female,32.2,0,0,PP 9549,12.0435,,S
704,0,3,"Waelens, Mr. Achille",female,,0,0,113055,90.5986,,S
235,0,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,30.41,1,2,11668,131.2433,A7,C
840,0,2,"Andersson, Master. Sigvard Harald Elias",female,24.29,0,2,A/S 2816,204.2669,B94,Q
766,0,3,"Morley, Mr. William",female,19.81,1,0,PC 17596,17.4205,,S
891,1,3,"Williams-Lambert, Mr. Fletcher Fellows",female,68.14,0,0,C.A. 31921,89.4627,,S
617,1,3,"Bengtsson, Mr. John Viktor",female,64.72,0,0,367230,4.0044,C110,Q
786,1,2,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,2,226593,80.6279,F4,S
238,0,3,"Goldschmidt, Mr. George B",male,,0,1,349251,80.0416,C103,
891,1,3,"Goldenberg, Mr. Samuel L",female,46.58,1,0,SC/AH 3085,18.6865,,C
194,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,29.89,0,0,PC 17572,14.1835,,S
357,0,2,"Sandstrom, Miss. Marguerite Rut",female,43.75,0,0,C.A. 17248,12.1104,,S
830,0,3,"Lesurer, Mr. Gustave J",female,,0,0,230080,12.332,,S
512,0,3,"Bengtsson, Mr. John Viktor",male,4.93,2,0,PC 17758,9.2754,C2,
592,0,3,"Cribb, Mr. John Hatfield",male,,0,1,C 4001,91.3475,,S
388,1,1,"Slabenoff, Mr. Petco",male,30.6,0,0,330935,19.8098,,S
891,0,3,"Nakid, Mr. Sahid",male,30.98,0,0,SO/C 14885,13.9117,,C
791,0,2,"Johnson, Mr. Alfred",female,,1,0,370365,92.1419,,S
687,1,3,"Daniel, Mr. Robert Williams",male,26.27,0,0,7267,27.0701,E33,C
631,1,3,"Kassem, Mr. Fared",male,58.39,0,0,371110,29.7512,,S
359,0,1,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,28.38,1,0,28551,37.7466,,S
204,1,2,"Eustis, Miss. Elizabeth Mussey",male,75.19,1,0,28134,6.0661,,C
525,1,3,"Smart, Mr. John Montgomery",male,,0,0,SC/PARIS 2167,67.7019,,S
627,1,3,"Thomas, Master. Assad Alexander",female,39.09,0,0,348121,91.009,,S
265,0,3,"Holverson, Mr. Alexander Oskar",female,45.98,1,0,347466,96.7119,F38,
891,1,3,"Compton, Miss. Sara Rebecca",male,,0,0,PC 17604,120.0065,,S
837,0,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,,1,0,345774,280.2578,,S
780,0,3,"Pavlovic, Mr. Stefo",female,33.39,0,2,113760,1.5949,,S
785,1,3,"Nicola-Yarred, Master. Elias",male,,4,2,2666,5.8987,,S
804,1,3,"Karlsson, Mr. Nils August",female,30.62,0,0,110413,10.3566,,S
829,0,3,"Salkjelsvik, Miss. Anna Kristine",male,,4,0,19950,30.3728,,S
817,0,3,"Ali, Mr. Ahmed",male,50.7,0,1,A/5 2817,9.528,,S
705,0,1,"Danbom, Mr. Ernst Gilbert",female,,0,0,382652,11.5452,,S
243,0,3,"Yousif, Mr. Wazli",female,29.24,1,0,113505,72.1946,,S
864,0,3,"Madigan, Miss. Margaret ""Maggie""",male,32.24,0,0,113059,28.3342,,S
854,1,2,"Thayer, Mr. John Borland Jr",male,31.14,0,0,113806,2.9913,,S
385,0,3,"McGowan, Miss. Anna ""Annie""",female,62.99,1,0,11755,21.9722,,S
577,1,1,"Drazenoic, Mr. Jozef",male,22.65,0,0,364516,83.5662,,S
407,0,3,"Vanden Steen, Mr. Leo Peter",female,32.52,0,0,113781,9.3581,,Q
250,1,3,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",female,12.66,0,0,C.A. 33595,99.1045,E12,C
756,1,3,"Silverthorne, Mr. Spencer Victor",male,29.37,0,2,11755,14.9367,,C
484,1,1,"Kink-Heilmann, Miss. Luise Gretchen",female,57.32,0,0,3101278,91.7238,C86,S
466,0,3,"Goodwin, Master. Sidney Leonard",female,25.65,0,0,SOTON/OQ 3101316,71.7222,,C
813,0,3,"Harper, Mr. Henry Sleeper",female,74.57,1,2,8475,20.8682,,C
232,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,44.92,0,0,350043,55.1147,,C
520,0,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",male,30.57,0,1,Fa 265302,10.8986,B18,Q
873,1,3,"Olsen, Mr. Henry Margido",female,49.89,5,0,W./C. 14263,61.376,C62 C64,C
