PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
692,0,3,"Ostby, Mr. Engelhart Cornelius",female,68.25,0,0,19952,20.8436,,S
649,0,3,"Allison, Master. Hudson Trevor",female,23.99,1,0,1601,13.192,,S
44,0,2,"Ford, Mr. William Neal",male,34.29,0,0,A/5 2817,70.5852,,S
737,0,1,"Moor, Master. Meier",female,47.27,0,0,C.A. 31921,49.0833,,S
846,0,3,"Betros, Mr. Tannous",male,68.03,0,0,PC 17485,8.8756,,S
394,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,26.12,0,0,226593,12.8803,,S
796,1,2,"Lang, Mr. Fang",male,68.37,0,0,PC 17760,16.6486,,C
251,0,3,"Meyer, Mr. Edgar Joseph",female,28.0,0,0,367231,11.314,,S
752,1,2,"Collander, Mr. Erik Gustaf",female,31.69,1,0,C.A. 34651,4.6403,,C
255,0,3,"Trout, Mrs. William H (Jessie L)",female,60.73,5,1,W.E.P. 5734,76.3089,B3,Q
891,0,3,"de Mulder, Mr. Theodore",female,25.27,1,2,347464,91.5354,,S
201,0,2,"Gallagher, Mr. Martin",female,51.81,0,0,17764,75.9017,,Q
310,1,1,"Hassab, Mr. Hammad",male,25.55,0,0,1601,15.8779,,Q
748,0,3,"Futrelle, Mrs. Jacques Heath (Lily May Peel)",female,21.03,0,0,PC 17757,41.7063,,S
220,0,2,"Greenfield, Mr. William Bertram",male,,0,0,349219,26.6075,B28,C
523,0,3,"Sadlier, Mr. Matthew",male,31.16,1,0,WE/P 5735,93.1079,,Q
848,1,2,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,29.07,0,0,349206,10.2488,,S
891,0,3,"Hegarty, Miss. Hanora ""Nora""",male,50.11,1,2,9234,20.5238,A26,C
543,1,2,"Bishop, Mrs. Dickinson H (Helen Walton)",male,23.52,0,0,SC/PARIS 2146,144.1241,B28,S
623,1,2,"Mannion, Miss. Margareth",female,42.58,1,2,35851,79.3718,D17,C
866,1,2,"Dakic, Mr. Branko",female,44.54,0,1,2666,64.0997,B28,C
625,1,2,"Moubarek, Master. Halim Gonios (""William George"")",male,29.82,1,0,3101295,39.0768,A6,S
648,0,3,"Kraeff, Mr. Theodor",female,29.33,1,0,STON/O 2. 3101294,55.4568,C50,Q
610,1,1,"Bailey, Mr. Percy Andrew",male,30.98,0,2,PP 9549,18.248,,Q
891,1,3,"Garfirth, Mr. John",female,,1,1,2651,8.137,E58,S
573,0,1,"Harmer, Mr. Abraham (David Lishin)",male,,0,2,SOTON/O2 3101272,33.3395,,C
753,1,3,"Shelley, Mrs. William (Imanita Parrish Hall)",female,31.44,0,0,SOTON/OQ 392086,81.5343,E8,C
795,0,3,"Rintamaki, Mr. Matti",male,,0,0,248727,72.3466,,S
755,0,3,"Webber, Miss. Susan",male,19.28,0,2,347068,7.776,,Q
835,0,3,"Perreault, Miss. Anne",male,29.45,1,0,A/5 3902,52.3727,,C
493,1,2,"Barkworth, Mr. Algernon Henry Wilson",male,66.0,0,2,11765,57.2042,B28,C
875,1,3,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",male,32.17,0,0,SC/Paris 2123,90.8591,,C
689,0,2,"Icard, Miss. Amelie",female,33.1,1,0,250644,57.4052,,C
882,1,3,"Kilgannon, Mr. Thomas J",female,31.9,1,0,248738,39.4875,,C
865,1,1,"Mockler, Miss. Helen Mary ""Ellie""",male,29.66,0,0,218629,13.8372,,S
674,1,3,"Stead, Mr. William Thomas",male,33.28,1,0,113572,240.9295,,S
150,0,2,"Rush, Mr. Alfred George John",female,72.35,1,2,A/5. 3337,190.1609,C111,C
242,0,3,"Goldsmith, Master. Frank John William ""Frankie""",female,31.35,1,2,2694,12.572,B96 B98,C
454,0,2,"Hogeboom, Mrs. John C (Anna Andrews)",female,70.71,1,0,4133,31.1332,,Q
869,1,2,"Zabour, Miss. Hileni",female,22.63,1,2,C.A. 29566,14.7119,,S
715,0,3,"Davidson, Mr. Thornton",female,45.2,1,0,363291,16.5327,C22 C26,S
877,0,3,"Skoog, Mr. Wilhelm",female,,1,0,113776,12.1088,,S
240,1,3,"Carlsson, Mr. Frans Olof",male,31.91,1,0,PC 17569,10.2548,,C
693,0,2,"Ekstrom, Mr. Johan",male,,0,0,PC 17757,72.2168,,S
204,0,3,"Thorneycroft, Mr. Percival",male,28.7,0,0,250647,71.9434,C123,C
790,1,3,"Navratil, Master. Michel M",female,,1,0,STON/O 2. 3101273,12.6484,,S
147,1,3,"Frolicher, Miss. Hedwig Margaritha",male,40.81,0,0,250653,91.2269,,S
891,0,3,"Devaney, Miss. Margaret Delia",female,21.98,1,0,349208,16.2528,,S
504,1,3,"Goldsmith, Mr. Frank John",male,42.8,1,0,SOTON/O.Q. 3101305,31.9003,,S
155,0,2,"Moran, Miss. Bertha",male,32.58,0,2,2629,11.3611,,C
891,1,3,"Stoytcheff, Mr. Ilia",female,32.17,1,2,371110,71.8714,,S
729,0,1,"Guggenheim, Mr. Benjamin",female,22.55,4,0,S.O./P.P. 3,30.4533,C23 C25 C27,Q
328,1,3,"Toomey, Miss. Ellen",female,32.03,0,0,2667,135.712,B49,C
677,1,3,"Rice, Master. Eric",male,29.56,1,0,1601,14.8425,,Q
643,0,1,"Daly, Mr. Eugene Patrick",male,,0,0,11769,23.6182,,S
801,0,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",female,29.7,1,1,2695,11.9589,C22 C26,C
891,1,3,"Badt, Mr. Mohamed",male,48.34,0,0,S.O./P.P. 3,24.7455,,S
891,0,3,"Woolner, Mr. Hugh",female,30.69,0,0,4134,50.9589,F38,C
810,0,3,"Calderhead, Mr. Edward Pennington",female,32.31,1,0,PC 17755,12.0665,,S
845,0,2,"Mineff, Mr. Ivan",male,27.97,0,2,C.A. 17248,12.4675,,C
891,0,3,"Stahelin-Maeglin, Dr. Max",female,35.5,0,0,W./C. 6608,112.4656,,S
835,0,3,"Hale, Mr. Reginald",female,,0,2,111426,52.5383,,Q
171,0,3,"Collander, Mr. Erik Gustaf",male,39.67,0,0,STON/O2. 3101290,88.6111,B3,S
185,1,3,"Flynn, Mr. John Irwin (""Irving"")",male,,0,1,SOTON/OQ 392089,45.2734,B78,S
206,0,2,"Bissette, Miss. Amelia",male,30.25,0,1,A/5. 3336,7.3944,C123,C
708,0,3,"Calderhead, Mr. Edward Pennington",male,,1,0,244310,38.7314,,S
850,0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",male,30.89,1,0,315153,14.4117,,S
843,0,3,"Hagland, Mr. Konrad Mathias Reiersen",female,30.13,1,0,2623,15.8497,,S
844,1,2,"Meyer, Mr. August",male,,0,0,347088,115.2364,,S
705,0,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,30.61,0,0,244367,14.3965,,Q
627,0,3,"Adahl, Mr. Mauritz Nils Martin",female,30.6,1,0,113505,39.963,B71,C
891,1,3,"Becker, Miss. Marion Louise",female,30.68,0,2,PC 17569,6.5121,,C
253,1,3,"Rommetvedt, Mr. Knud Paust",male,32.68,4,0,345773,11.3768,,C
271,0,3,"Lahtinen, Mrs. William (Anna Sylfven)",female,16.26,0,0,11751,73.6324,,S
115,0,2,"Drazenoic, Mr. Jozef",female,26.81,1,0,233639,22.3924,C99,C
891,0,3,"Reeves, Mr. David",male,,5,0,113767,18.0254,,S
872,0,3,"Stone, Mrs. George Nelson (Martha Evelyn)",male,28.54,0,0,315082,100.8811,,S
236,1,3,"Isham, Miss. Ann Elizabeth",male,,1,0,36963,3.8061,,C
848,1,3,"Gillespie, Mr. William Henry",male,32.51,0,0,113509,32.9705,,S
337,0,1,"Woolner, Mr. Hugh",female,27.28,0,0,2693,27.2622,,S
262,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,56.73,0,0,29106,85.8334,,C
876,0,2,"Bourke, Mr. John",male,24.38,0,0,C.A. 29395,65.6081,,S
844,0,3,"Sjoblom, Miss. Anna Sofia",male,61.41,0,0,PC 17757,77.8307,,S
840,1,3,"Scanlan, Mr. James",male,29.56,0,1,PC 17755,74.097,,S
784,0,3,"Barbara, Miss. Saiide",female,30.04,0,0,323592,12.783,,Q
381,0,3,"Garfirth, Mr. John",female,35.43,0,0,17421,130.7185,F33,S
465,1,2,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,24.72,4,0,19943,84.6204,C99,S
297,0,3,"Bonnell, Miss. Elizabeth",female,29.82,0,0,19996,70.3034,C62 C64,C
714,0,3,"Garside, Miss. Ethel",female,,0,0,113792,69.4987,,S
891,1,3,"Johnson, Mr. Malkolm Joackim",male,27.15,0,0,4579,10.8039,,Q
565,0,3,"Andersson, Miss. Ebba Iris Alfrida",male,30.76,0,0,35273,12.1659,,C
891,1,2,"Sloper, Mr. William Thompson",female,43.01,0,0,330909,14.8162,,C
804,0,3,"Ford, Mr. William Neal",male,30.43,0,1,349909,173.3536,C126,C
592,0,3,"Harmer, Mr. Abraham (David Lishin)",female,27.79,0,0,19877,11.4128,,S
140,0,3,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,24.34,1,0,CA. 2314,20.2147,B19,C
745,1,3,"Milling, Mr. Jacob Christian",female,71.04,0,2,244373,12.9614,D45,C
769,0,3,"Lefebre, Miss. Mathilde",male,47.47,0,0,347742,181.7719,,S
745,0,2,"Smith, Mr. James Clinch",male,27.83,0,0,347067,76.1187,,S
891,0,3,"Goodwin, Master. Harold Victor",male,27.32,0,0,315082,4.7705,,Q
846,0,3,"Moubarek, Master. Gerios",female,28.46,1,0,19950,75.3812,,S
666,0,1,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",male,27.54,0,0,17421,81.0034,,Q
827,0,1,"Simonius-Blumer, Col. Oberst Alfons",male,27.96,0,0,A/5. 3336,244.0709,,S
688,0,1,"Carlsson, Mr. August Sigfrid",female,,0,1,349234,8.6358,B77,S
