PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
224,0,2,"Cunningham, Mr. Alfred Fleming",male,33.45,0,0,17421,24.4681,,C
297,1,3,"Bradley, Mr. George (""George Arthur Brayton"")",male,13.53,0,0,113050,35.4002,,C
181,0,1,"Calderhead, Mr. Edward Pennington",female,31.7,0,2,347073,27.7763,,S
800,1,3,"Kelly, Miss. Mary",female,49.65,0,0,11668,264.4254,,C
891,0,3,"Ringhini, Mr. Sante",female,46.73,0,0,C.A. 29395,102.5574,,S
781,1,2,"Sagesser, Mlle. Emma",male,27.48,0,0,382652,13.9755,,S
558,1,3,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",male,25.69,0,2,C.A. 17248,26.4448,D37,Q
801,1,1,"Newell, Miss. Madeleine",male,31.71,0,2,2661,35.0371,,Q
891,1,3,"Scanlan, Mr. James",male,26.73,1,0,36947,25.6765,,Q
840,0,3,"Herman, Mrs. Samuel (Jane Laver)",male,40.5,1,2,364506,76.8163,,S
621,1,1,"Najib, Miss. Adele Kiamie ""Jane""",female,53.76,1,0,CA 2144,84.9223,B51 B53 B55,S
729,0,3,"Harris, Mr. Henry Birkhardt",male,,0,0,35273,35.6407,,S
691,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,45.29,0,0,WE/P 5735,71.5993,,C
336,0,3,"Attalah, Mr. Sleiman",female,35.73,1,0,229236,254.7724,,S
297,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,28.04,0,0,343095,42.3145,B28,
172,1,3,"Saad, Mr. Amin",female,28.02,0,2,A/5 21172,51.5076,,C
668,0,3,"Sadlier, Mr. Matthew",female,25.32,0,0,113786,100.7548,D35,S
35,0,2,"Cardeza, Mr. Thomas Drake Martinez",female,,1,1,370129,11.4785,C125,S
678,0,2,"Douglas, Mr. Walter Donald",female,55.43,5,0,349210,91.2013,T,S
836,1,1,"Alhomaki, Mr. Ilmari Rudolf",male,31.86,0,0,113781,236.6943,,C
418,1,3,"Cacic, Miss. Marija",male,25.37,1,0,330980,174.2024,,C
794,1,1,"Lennon, Mr. Denis",male,31.85,0,0,237668,35.7027,A20,C
765,0,3,"Beavan, Mr. William Thomas",male,,0,2,349909,73.604,B57 B59 B63 B66,S
818,0,2,"Klaber, Mr. Herman",male,30.83,0,0,PC 17482,16.8968,,S
813,0,3,"Barkworth, Mr. Algernon Henry Wilson",female,43.44,1,0,3101278,37.1721,,S
705,1,3,"Panula, Master. Eino Viljami",male,77.43,0,0,113781,15.0819,,C
94,0,1,"Hirvonen, Miss. Hildur E",male,29.47,0,0,19943,17.1854,,C
868,0,2,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,25.31,0,0,345774,63.9242,,S
455,0,3,"Gilinski, Mr. Eliezer",male,32.06,0,2,3101295,127.5695,C47,S
125,1,2,"Cardeza, Mr. Thomas Drake Martinez",male,28.52,1,2,2664,12.3218,,C
266,0,2,"Alexander, Mr. William",male,31.45,0,0,349213,252.4765,,S
729,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",male,30.75,0,0,237442,57.4296,,S
802,1,3,"Silverthorne, Mr. Spencer Victor",male,76.65,0,0,1601,78.3119,,C
334,0,2,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",male,,0,0,PC 17599,13.4744,,S
828,0,2,"Pettersson, Miss. Ellen Natalia",female,31.56,1,0,113807,35.2901,C85,C
609,0,2,"Hippach, Miss. Jean Gertrude",male,28.15,0,0,384461,53.0064,,S
185,1,3,"Carter, Miss. Lucile Polk",female,20.8,0,0,693,68.6812,C104,S
680,1,1,"Lundahl, Mr. Johan Svensson",male,33.93,1,0,PC 17755,16.2658,,C
853,1,3,"Greenberg, Mr. Samuel",male,62.24,0,0,330980,57.7366,,C
891,1,3,"Hocking, Mrs. Elizabeth (Eliza Needs)",male,28.94,0,0,PC 17757,68.597,,C
746,0,1,"Bowerman, Miss. Elsie Edith",male,19.74,1,0,226875,60.1702,,C
731,1,3,"Greenfield, Mr. William Bertram",female,,0,0,11967,93.2299,,C
164,0,1,"Nicola-Yarred, Master. Elias",male,69.83,0,0,SOTON/OQ 392076,80.7735,F4,C
880,0,1,"Giglio, Mr. Victor",female,31.23,1,0,F.C.C. 13529,5.3667,,Q
791,1,2,"Hassab, Mr. Hammad",female,32.22,0,0,250651,11.4791,C49,C
175,0,3,"Jensen, Mr. Svend Lauritz",female,31.07,0,5,17453,45.7581,E24,C
745,1,2,"Holverson, Mr. Alexander Oskar",male,,0,0,27042,85.3802,F E69,S
233,1,3,"Sloper, Mr. William Thompson",female,,0,0,7546,0.0,C124,S
755,0,3,"Hassab, Mr. Hammad",female,30.8,0,0,17453,37.0233,,C
891,1,3,"Ali, Mr. Ahmed",male,,1,0,19877,113.4981,,S
298,0,3,"Lefebre, Miss. Mathilde",female,15.72,0,1,343095,56.4873,,S
888,1,3,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,30.65,0,0,113760,31.6126,,S
817,1,2,"Hampe, Mr. Leon",female,,0,0,PC 17477,107.4691,,S
476,0,3,"Long, Mr. Milton Clyde",male,27.44,0,0,PC 17483,30.3283,,Q
159,1,1,"Meek, Mrs. Thomas (Annie Louise Rowley)",male,31.27,0,0,315037,9.7777,,Q
652,0,3,"Palsson, Miss. Stina Viola",female,21.79,0,0,315088,22.4399,,S
540,1,1,"Dean, Master. Bertram Vere",female,31.96,3,0,349242,65.1653,B58 B60,S
747,0,2,"Jensen, Mr. Svend Lauritz",female,45.49,0,0,113776,57.783,C99,S
112,0,3,"White, Mr. Percival Wayland",male,23.55,1,1,3101295,34.6678,D49,C
464,0,3,"Hart, Mr. Benjamin",female,78.44,0,0,WE/P 5735,66.0416,,S
296,0,3,"Sunderland, Mr. Victor Francis",male,18.95,0,2,PC 17582,69.0553,C50,S
430,0,3,"Svensson, Mr. Johan",male,28.98,8,0,SOTON/OQ 392089,95.8174,E31,S
722,0,3,"Brown, Mrs. James Joseph (Margaret Tobin)",male,27.83,0,0,312992,61.6724,E50,S
159,1,3,"Heikkinen, Miss. Laina",male,32.07,0,0,2668,11.2685,C62 C64,C
833,0,1,"Banfield, Mr. Frederick James",male,27.69,0,0,54636,32.4901,,S
826,1,3,"Harris, Mr. Walter",female,51.8,0,2,312991,60.4964,,S
850,0,2,"Fortune, Miss. Mabel Helen",female,31.11,0,0,PC 17582,11.4907,,S
678,0,3,"Nankoff, Mr. Minko",female,21.3,0,1,2677,114.0801,B20,S
636,0,2,"Hays, Miss. Margaret Bechstein",female,30.49,1,0,315090,4.5941,B20,S
891,0,1,"McCoy, Miss. Agnes",female,28.36,0,0,LINE,24.6067,,S
185,0,1,"Flynn, Mr. John Irwin (""Irving"")",male,,1,0,13049,27.0063,,S
891,0,2,"Isham, Miss. Ann Elizabeth",male,24.35,1,0,112053,91.0028,C111,Q
582,0,1,"Coelho, Mr. Domingos Fernandeo",male,24.7,4,0,364846,20.307,A31,Q
610,0,3,"Cairns, Mr. Alexander",female,30.38,1,2,350407,12.2935,B5,S
891,0,1,"Newsom, Miss. Helen Monypeny",female,38.12,0,0,1601,11.0421,,S
795,1,3,"Blank, Mr. Henry",male,30.9,0,0,349231,61.8326,,C
579,1,2,"Parkes, Mr. Francis ""Frank""",female,53.36,0,0,110465,7.7914,,S
891,0,3,"Chip, Mr. Chang",male,32.2,0,1,7545,10.9173,,S
476,0,1,"Beesley, Mr. Lawrence",male,43.18,0,2,SC/AH 3085,90.1062,,C
553,0,2,"Cherry, Miss. Gladys",male,,0,0,PC 17569,49.0128,,S
834,1,3,"Larsson, Mr. Bengt Edvin",male,,0,0,347742,97.6637,,S
354,0,3,"Hassan, Mr. Houssein G N",female,,1,0,36568,63.5596,,S
690,1,3,"Harder, Mr. George Achilles",female,,2,0,12233,36.2697,A23,S
891,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,42.98,1,0,113776,9.2035,,S
666,1,2,"Madigan, Miss. Margaret ""Maggie""",female,22.81,0,0,350048,63.9474,E50,S
891,1,3,"Najib, Miss. Adele Kiamie ""Jane""",female,30.54,0,2,A/5. 851,91.0306,,C
594,0,3,"Sagesser, Mlle. Emma",female,49.6,0,0,312992,13.3995,,S
360,1,3,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",male,,5,0,113760,3.6481,,C
256,0,3,"Goodwin, Master. Sidney Leonard",female,29.67,1,2,PC 17593,7.0458,,S
190,0,1,"Harper, Rev. John",female,30.65,0,1,PC 17761,81.1427,,S
760,0,2,"Smith, Miss. Marion Elsie",male,29.84,3,1,17421,7.5939,,C
147,0,3,"Mallet, Master. Andre",female,20.86,1,0,28403,12.0291,F G73,S
867,1,2,"Garside, Miss. Ethel",male,23.62,1,0,STON/O2. 3101290,12.8205,E12,S
776,0,3,"Nenkoff, Mr. Christo",male,,1,0,13507,64.7172,,S
891,1,3,"Elias, Mr. Dibo",male,31.56,0,0,35852,7.742,,S
396,0,2,"Brown, Miss. Amelia ""Mildred""",female,53.4,4,0,C.A. 24579,25.6605,E12,C
825,0,3,"Hamalainen, Mrs. William (Anna)",male,63.64,1,0,21440,9.377,,S
885,0,3,"Wiklund, Mr. Jakob Alfred",male,24.58,0,0,W./C. 6608,51.6619,,S
223,1,2,"Peter, Mrs. Catherine (Catherine Rizk)",female,25.76,0,0,W./C. 6607,24.0792,B96 B98,S
654,1,2,"Silvey, Mr. William Baird",male,32.88,1,0,364516,4.3647,,S
786,0,3,"Pekoniemi, Mr. Edvard",female,,0,0,347068,34.799,A32,C
817,0,2,"Penasco y Castellana, Mr. Victor de Satode",female,54.87,0,0,244310,58.0151,,S
863,1,3,"Rice, Mrs. William (Margaret Norton)",male,68.48,5,0,349215,8.9997,,C
237,0,2,"Klaber, Mr. Herman",male,32.68,0,0,2666,10.6449,,C
891,1,3,"Rice, Master. Eugene",female,29.26,0,0,350047,38.1723,,C
871,1,2,"Farthing, Mr. John",female,46.16,0,1,374887,173.5999,,S
307,0,1,"Williams-Lambert, Mr. Fletcher Fellows",female,26.33,0,0,234604,6.1056,C45,S
788,0,2,"Hassab, Mr. Hammad",female,37.79,0,0,19943,16.4579,,S
836,1,1,"Cacic, Mr. Luka",male,32.14,0,0,11668,13.1439,,S
790,0,1,"Asim, Mr. Adola",male,31.22,0,4,362316,12.1189,C82,C
759,0,3,"Waelens, Mr. Achille",female,26.78,0,0,382652,10.0178,,S
620,0,3,"Rosblom, Mr. Viktor Richard",female,75.5,0,0,CA 2144,74.0725,,S
296,0,3,"Wells, Miss. Joan",male,60.89,0,2,349212,9.2541,C78,S
405,1,2,"Kink, Mr. Vincenz",male,,1,0,371110,151.4154,D9,S
137,0,3,"Graham, Miss. Margaret Edith",female,25.73,0,0,W./C. 6608,10.4603,,S
233,0,2,"Sheerlinck, Mr. Jan Baptist",female,29.7,0,0,370372,64.4805,,S
694,0,3,"Sloper, Mr. William Thompson",male,49.29,1,0,347082,35.6152,,C
859,0,2,"Mack, Mrs. (Mary)",male,,0,0,2689,182.2324,,S
823,0,1,"Badt, Mr. Mohamed",female,18.48,1,2,695,38.6576,,S
891,0,3,"Molson, Mr. Harry Markland",male,58.78,0,0,11753,12.9365,D,S
882,0,2,"Sage, Mr. Douglas Bullen",female,52.95,1,0,244270,12.6903,F33,S
891,1,2,"Brewe, Dr. Arthur Jackson",male,,1,0,392096,12.1929,,S
539,1,1,"Hodges, Mr. Henry Price",male,60.47,0,0,S.O.P. 1166,58.6311,D11,S
891,0,3,"Todoroff, Mr. Lalio",female,25.01,0,0,2691,97.8947,,S
622,0,1,"Doling, Miss. Elsie",male,59.91,1,2,349208,72.115,,S
