PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
223,0,2,"Lindahl, Miss. Agda Thorilda Viktoria",male,29.77,0,0,347080,15.8975,,S
285,0,1,"Skoog, Miss. Mabel",male,20.15,0,0,PC 17599,9.3054,B58 B60,
222,1,1,"Jensen, Mr. Hans Peder",female,,0,0,110813,14.5681,,S
288,0,3,"Colley, Mr. Edward Pomeroy",male,29.37,0,0,392096,178.9908,C46,C
713,1,1,"Cairns, Mr. Alexander",male,69.47,0,0,349205,512.3292,,Q
57,1,3,"Nye, Mrs. (Elizabeth Ramell)",female,21.48,1,0,A/4. 20589,25.3663,,S
605,1,2,"Tobin, Mr. Roger",male,21.93,0,0,PC 17608,5.8216,,Q
38,0,2,"Markoff, Mr. Marin",female,,0,0,PC 17572,33.3605,,S
579,0,3,"Moran, Mr. James",male,54.51,0,0,28403,12.6912,C93,S
288,1,2,"Berriman, Mr. William John",male,3.97,1,0,C 7075,9.7272,F G63,S
387,1,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,29.4,0,0,13502,14.7106,,S
137,1,3,"Nye, Mrs. (Elizabeth Ramell)",male,30.76,1,1,PC 17757,20.9494,D47,S
359,1,3,"Pain, Dr. Alfred",male,30.78,0,0,28551,8.7894,,S
19,1,2,"Sloper, Mr. William Thompson",female,,0,0,239853,0.9009,,S
842,0,1,"Kilgannon, Mr. Thomas J",male,44.83,4,0,239853,26.3054,C148,C
194,0,1,"Bishop, Mr. Dickinson H",female,29.28,0,0,113803,63.9584,B77,S
107,1,1,"Pasic, Mr. Jakob",male,3.37,0,0,C.A. 29395,15.5559,,Q
831,1,2,"Bourke, Mrs. John (Catherine)",male,25.89,1,0,111361,12.0066,,C
330,0,1,"Sinkkonen, Miss. Anna",male,40.31,0,1,PC 17611,50.599,,S
759,1,3,"Mamee, Mr. Hanna",male,27.02,0,0,27042,9.0517,,S
504,0,1,"Stead, Mr. William Thomas",male,28.11,1,0,PC 17760,12.2724,,S
1,1,2,"Cardeza, Mr. Thomas Drake Martinez",male,19.77,1,0,113776,17.5429,B28,C
705,1,3,"Kantor, Mrs. Sinai (Miriam Sternin)",male,23.05,1,0,367226,89.8389,,S
638,1,2,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,35.37,0,1,36568,5.018,,C
1,0,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",male,4.33,0,1,113786,2.1206,C46,S
212,1,3,"Glynn, Miss. Mary Agatha",male,21.95,2,1,372622,5.5254,,S
330,0,3,"Thorneycroft, Mr. Percival",female,31.76,2,0,248723,7.3735,E25,S
74,1,1,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",male,29.53,0,0,35281,14.5986,,Q
322,1,3,"Carr, Miss. Helen ""Ellen""",female,,0,0,STON/O 2. 3101286,5.884,,S
107,1,3,"Moran, Mr. Daniel J",male,26.32,1,0,PC 17482,114.5284,,S
80,0,3,"Jussila, Miss. Katriina",female,28.13,0,0,345780,65.967,,S
338,1,3,"Tornquist, Mr. William Henry",female,44.43,0,0,CA. 2343,60.7968,C93,Q
509,0,2,"Bracken, Mr. James H",female,17.68,1,0,11765,12.344,A32,S
274,1,1,"Richards, Master. George Sibley",female,,0,2,2649,31.011,C82,C
654,1,3,"Glynn, Miss. Mary Agatha",male,,0,2,364849,11.9082,C50,C
707,0,1,"Kelly, Miss. Mary",male,34.21,1,0,13567,13.4523,,C
472,0,2,"Elias, Mr. Tannous",male,37.24,0,0,4133,63.6199,,C
370,1,3,"Skoog, Miss. Margit Elizabeth",male,72.29,1,0,STON/O 2. 3101269,8.706,B96 B98,C
697,0,3,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,,0,0,347088,10.7787,,S
46,1,3,"Daniel, Mr. Robert Williams",male,21.33,0,0,12749,15.8253,,S
800,1,1,"Petranec, Miss. Matilda",female,37.26,0,0,113767,21.1211,,S
859,1,1,"Giglio, Mr. Victor",male,,0,0,2668,3.9572,,S
139,0,2,"Navratil, Master. Michel M",male,44.07,0,0,13507,18.9879,G6,S
84,1,2,"Farthing, Mr. John",male,29.42,0,0,349216,14.2551,,S
806,1,1,"Becker, Miss. Marion Louise",male,,0,1,26360,9.9738,B35,C
811,1,3,"Niskanen, Mr. Juha",female,22.65,0,1,36973,8.8823,,S
575,1,2,"Reed, Mr. James George",female,14.99,2,0,239853,4.4933,,C
232,1,3,"McCoy, Miss. Agnes",male,18.46,2,2,2629,10.7907,,C
337,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,29.15,1,0,347080,17.1045,,C
331,1,3,"Cacic, Mr. Luka",male,29.14,0,0,PC 17569,9.2891,F G73,Q
486,1,3,"Smith, Miss. Marion Elsie",male,,0,2,13568,49.4695,,C
1,1,1,"Isham, Miss. Ann Elizabeth",male,32.93,0,0,PC 17482,10.2743,,S
21,1,2,"Silven, Miss. Lyyli Karoliina",male,26.57,1,0,112050,7.4512,G6,S
168,1,2,"Leinonen, Mr. Antti Gustaf",male,56.11,1,0,364516,7.3792,C83,Q
670,1,1,"Elias, Mr. Joseph Jr",male,25.28,0,0,19877,15.2787,,S
8,1,3,"Hale, Mr. Reginald",female,39.78,0,0,PC 17604,9.1997,C148,S
334,1,3,"Francatelli, Miss. Laura Mabel",male,30.04,0,1,382649,14.0099,,C
598,0,3,"Nasser, Mrs. Nicholas (Adele Achem)",male,50.67,0,0,350417,150.1407,,C
133,1,1,"Aubart, Mme. Leontine Pauline",male,29.7,1,1,113806,54.2806,B57 B59 B63 B66,S
675,1,2,"Burns, Miss. Elizabeth Margaret",female,,1,0,220367,10.4757,,S
169,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,,0,0,S.O./P.P. 3,18.6021,,S
164,0,2,"Sharp, Mr. Percival James R",male,51.33,1,0,113806,7.252,G6,S
484,1,1,"Sobey, Mr. Samuel James Hayden",male,,0,0,4133,4.9964,,C
395,1,3,"Keane, Mr. Andrew ""Andy""",female,22.34,0,0,349206,13.1484,,S
192,1,2,"Maenpaa, Mr. Matti Alexanteri",male,,0,0,237798,137.6928,,S
596,0,3,"Barkworth, Mr. Algernon Henry Wilson",male,24.64,0,0,226593,17.135,,C
330,1,3,"Gilnagh, Miss. Katherine ""Katie""",female,29.75,1,0,A/5 3540,11.9916,B50,S
311,1,2,"Pickard, Mr. Berk (Berk Trembisky)",male,21.75,1,0,3101295,15.8092,C93,S
501,1,1,"Sdycoff, Mr. Todor",female,36.88,0,0,PC 17569,25.8786,,S
499,1,3,"Braund, Mr. Lewis Richard",female,23.7,0,0,W./C. 6608,6.4313,B50,S
326,1,3,"Williams, Mr. Leslie",male,,0,0,CA. 2343,8.7401,,S
815,1,3,"Hedman, Mr. Oskar Arvid",male,27.68,0,0,SOTON/O.Q. 3101312,83.0139,,C
152,0,1,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,1.02,4,1,364850,17.2273,F G73,S
541,1,3,"Wick, Miss. Mary Natalie",male,18.5,1,0,PC 17477,79.0069,,S
760,1,3,"Cacic, Miss. Marija",female,29.7,1,0,349225,2.8014,,S
37,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",male,25.37,0,0,2641,7.7063,C104,Q
309,0,1,"Gallagher, Mr. Martin",female,29.85,0,0,113788,20.7656,,C
581,1,2,"Jacobsohn, Mr. Sidney Samuel",male,20.87,1,2,358585,52.9599,C83,Q
793,0,1,"Murphy, Miss. Katherine ""Kate""",female,38.02,1,0,392096,384.3366,,C
287,1,3,"Molson, Mr. Harry Markland",male,30.82,0,0,113503,98.4742,D35,C
780,0,3,"O'Connor, Mr. Maurice",female,,1,0,110564,0.0,,S
758,0,1,"Walker, Mr. William Anderson",female,26.45,0,2,STON/O 2. 3101285,24.0478,D37,S
114,1,2,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",male,43.87,0,0,349234,10.939,,Q
235,1,3,"Rush, Mr. Alfred George John",female,,0,0,237442,34.7695,,S
563,0,2,"Beane, Mrs. Edward (Ethel Clarke)",male,6.3,0,0,31027,7.1235,,C
450,1,2,"Nicola-Yarred, Miss. Jamila",male,54.86,0,0,1601,20.1884,,S
409,1,2,"Ayoub, Miss. Banoura",female,24.35,0,2,367230,7.1255,C83,S
351,1,2,"Niskanen, Mr. Juha",male,19.09,1,0,113059,28.491,E24,C
