PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,1,3,"Andrews, Mr. Thomas Jr",male,39.72,0,0,230080,11.1854,,S
638,0,2,"Sage, Miss. Stella Anna",male,22.26,0,0,3101295,19.9301,,C
209,1,1,"Ponesell, Mr. Martin",male,28.59,1,0,C.A. 33111,8.3364,,C
345,1,3,"Moss, Mr. Albert Johan",male,34.56,0,2,PC 17755,15.557,,S
527,0,2,"Widegren, Mr. Carl/Charles Peter",male,22.33,0,0,A/5 3536,15.1001,,S
14,0,1,"Porter, Mr. Walter Chamberlain",male,45.23,0,4,PC 17473,26.5537,,S
1,0,2,"O'Brien, Mr. Thomas",male,,0,0,371110,16.0001,,C
116,1,2,"Lindahl, Miss. Agda Thorilda Viktoria",male,,8,0,C.A. 6212,13.2719,,
680,1,3,"Natsch, Mr. Charles H",male,31.32,0,0,349234,289.0588,,S
377,1,3,"Stranden, Mr. Juho",female,,0,0,35273,1.0097,,S
488,1,3,"Leader, Dr. Alice (Farnham)",female,28.6,0,0,2659,7.7169,,S
264,1,2,"Yousseff, Mr. Gerious",male,28.85,0,0,SC/Paris 2123,20.1118,,C
349,1,1,"O'Dwyer, Miss. Ellen ""Nellie""",male,32.16,0,0,347076,7.0003,E121,C
117,0,2,"Lievens, Mr. Rene Aime",male,30.19,0,0,2666,6.9654,E121,S
363,0,2,"Doling, Mrs. John T (Ada Julia Bone)",male,37.36,0,0,SC/PARIS 2167,10.4657,B41,S
414,0,1,"Johnston, Mr. Andrew G",male,18.6,0,0,315097,15.7156,,S
629,1,3,"Andreasson, Mr. Paul Edvin",male,58.73,0,0,2629,95.1346,,C
272,1,3,"Coleff, Mr. Satio",male,,1,0,PC 17593,8.4781,,S
1,0,3,"Bazzani, Miss. Albina",male,29.7,0,0,PC 17485,34.7128,,Q
519,0,2,"Brown, Miss. Amelia ""Mildred""",male,30.7,0,0,365226,18.8232,,C
259,0,3,"Hunt, Mr. George Henry",female,31.02,0,0,347085,11.702,B20,S
394,1,1,"Harper, Mr. Henry Sleeper",female,,0,0,PC 17755,35.4463,,S
434,0,3,"Landergren, Miss. Aurora Adelia",female,20.03,2,0,113514,7.1785,E44,S
245,0,2,"Widegren, Mr. Carl/Charles Peter",male,31.51,0,0,11668,18.1141,,S
358,0,2,"Brewe, Dr. Arthur Jackson",female,4.44,1,0,347076,9.8552,,Q
113,0,3,"Lurette, Miss. Elise",male,29.84,1,0,113572,13.6464,C126,Q
731,0,1,"Braund, Mr. Owen Harris",male,23.2,0,1,248738,11.4253,,Q
752,1,1,"Levy, Mr. Rene Jacques",female,,1,0,C.A. 2673,37.4826,C22 C26,C
108,1,1,"Barbara, Mrs. (Catherine David)",male,23.5,0,0,C.A. 33111,14.6735,D36,S
202,0,3,"Young, Miss. Marie Grice",male,66.17,0,2,PC 17757,12.5838,,C
219,0,3,"Barbara, Mrs. (Catherine David)",male,32.23,1,0,370365,78.5818,,C
394,1,3,"Yasbeck, Mr. Antoni",female,25.47,3,0,3411,26.2098,,C
524,1,3,"Ringhini, Mr. Sante",male,,0,5,384461,1.5719,,C
638,1,3,"Harris, Mr. Walter",male,29.45,0,0,113760,17.0821,,C
311,1,3,"Arnold-Franchi, Mr. Josef",female,24.51,1,0,PC 17611,10.1038,B20,S
200,0,3,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",male,28.99,0,0,17464,6.4767,,S
48,1,1,"Eustis, Miss. Elizabeth Mussey",female,27.8,0,0,230136,7.1344,,S
801,1,3,"Webber, Mr. James",female,28.74,0,0,239865,11.5646,E10,S
162,1,1,"Jenkin, Mr. Stephen Curnow",female,,1,0,65306,2.602,,S
647,1,2,"Johannesen-Bratthammer, Mr. Bernt",female,30.88,0,0,370371,27.2994,,C
738,1,3,"O'Sullivan, Miss. Bridget Mary",male,62.79,1,0,36963,17.5201,,S
65,1,2,"Denkoff, Mr. Mitto",male,39.24,1,4,349215,5.9825,B96 B98,S
197,1,2,"Funk, Miss. Annie Clemmer",male,26.72,1,0,111426,15.0133,,C
660,0,2,"O'Driscoll, Miss. Bridget",female,31.25,1,0,29105,18.0005,,C
323,1,2,"Skoog, Master. Harald",female,20.55,3,2,2666,8.5011,,C
594,1,3,"Hirvonen, Miss. Hildur E",female,30.18,1,0,SOTON/OQ 3101317,10.5192,,S
134,1,3,"O'Connor, Mr. Maurice",male,29.64,0,0,A/5 21174,26.1104,,S
422,0,1,"Cavendish, Mr. Tyrell William",male,26.02,1,0,PC 17569,13.2563,,C
182,1,1,"Bazzani, Miss. Albina",male,18.45,0,0,CA. 2343,16.6069,,S
694,0,3,"Braund, Mr. Lewis Richard",female,,1,0,2668,44.826,E49,Q
112,0,2,"Webber, Mr. James",male,,1,0,231919,8.6397,B20,S
414,0,2,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,24.1,0,3,19947,63.0208,,S
530,0,1,"Skoog, Miss. Margit Elizabeth",male,22.59,0,0,368323,9.8089,E25,S
272,1,1,"Hold, Mr. Stephen",male,47.65,0,0,335097,28.8316,C78,C
684,0,1,"Karaic, Mr. Milan",male,30.48,0,0,113505,12.1978,,C
647,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,,0,0,A/4 48871,10.6627,D15,S
515,0,1,"Farrell, Mr. James",male,29.42,1,0,113803,82.5945,C82,C
216,0,3,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,,0,0,234360,0.0,D26,S
415,0,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,0.42,1,0,315097,87.298,C92,S
516,0,2,"Heikkinen, Miss. Laina",male,22.31,0,0,3101296,182.6223,C118,Q
436,0,3,"Chapman, Mr. John Henry",male,,1,0,17764,30.1469,B57 B59 B63 B66,C
676,0,3,"Graham, Mr. George Edward",male,30.19,0,0,2671,15.3514,,C
675,1,3,"Svensson, Mr. Johan",female,19.85,0,0,113572,7.6873,D15,S
78,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",male,30.4,0,0,SC/Paris 2123,27.7693,,S
42,0,1,"Beane, Mrs. Edward (Ethel Clarke)",male,29.46,2,0,113510,14.2764,,Q
727,0,1,"Molson, Mr. Harry Markland",male,21.87,1,0,PC 17611,339.8732,,C
393,1,3,"Newell, Miss. Marjorie",female,59.61,1,2,3101295,20.4082,,S
582,1,3,"Richards, Master. William Rowe",male,,0,0,349252,5.0682,,C
145,0,3,"Brown, Miss. Amelia ""Mildred""",male,33.6,2,4,370377,5.2994,A5,C
456,1,2,"O'Driscoll, Miss. Bridget",female,27.63,0,0,223596,11.3641,,S
431,1,3,"Icard, Miss. Amelie",male,,0,0,330958,45.0509,,S
668,1,3,"Pinsky, Mrs. (Rosa)",male,,1,1,2697,20.8345,E34,S
400,1,3,"Dimic, Mr. Jovan",male,21.39,0,0,364848,0.8979,F G63,S
446,0,2,"Newell, Miss. Marjorie",male,15.58,0,0,370373,57.9197,C91,C
822,0,1,"Graham, Mr. George Edward",male,30.37,0,1,347082,18.5737,,S
447,0,2,"Wiseman, Mr. Phillippe",female,,1,1,14312,109.3705,,S
516,0,3,"Kelly, Mr. James",male,40.09,1,0,330909,67.4225,C90,S
767,0,3,"Mionoff, Mr. Stoytcho",male,21.93,0,0,113055,75.6747,,C
273,0,3,"Harrison, Mr. William",male,41.03,0,0,2669,36.4741,,Q
558,1,3,"McCormack, Mr. Thomas Joseph",male,23.99,0,0,17453,3.1042,,S
126,0,3,"Moran, Mr. Daniel J",male,14.84,0,0,345778,17.5514,,S
633,0,2,"Andersson, Miss. Ebba Iris Alfrida",male,53.34,2,1,349909,28.6091,A26,C
371,1,3,"Caram, Mrs. Joseph (Maria Elias)",male,,0,2,STON/O 2. 3101273,6.5912,,S
281,0,3,"Doharr, Mr. Tannous",male,54.94,1,2,LINE,5.6399,,S
155,0,1,"Olsson, Miss. Elina",male,24.8,0,0,PC 17476,15.3771,F2,C
448,0,2,"Hagland, Mr. Konrad Mathias Reiersen",male,30.28,0,0,347742,14.5153,E38,S
67,0,2,"Funk, Miss. Annie Clemmer",female,32.54,0,0,376564,10.2956,D21,S
439,0,2,"Compton, Miss. Sara Rebecca",male,26.64,0,0,347088,5.168,,S
690,1,3,"Sloper, Mr. William Thompson",male,27.36,0,0,A/5. 10482,26.7111,,C
595,0,1,"Murphy, Miss. Katherine ""Kate""",male,23.39,0,0,PC 17755,8.1396,,C
628,0,3,"Lesurer, Mr. Gustave J",male,57.76,0,0,113781,18.6717,,S
1,1,3,"Balkic, Mr. Cerin",male,61.64,0,0,347088,7.475,,C
528,0,2,"Mockler, Miss. Helen Mary ""Ellie""",male,28.76,0,1,349246,6.2436,C111,S
1,1,2,"Hickman, Mr. Lewis",male,30.0,0,0,13568,10.5031,,S
19,1,3,"Lesurer, Mr. Gustave J",male,,1,0,7552,7.3005,,S
1,1,3,"Palsson, Miss. Torborg Danira",female,31.65,1,0,234818,13.328,,S
228,1,3,"Graham, Mrs. William Thompson (Edith Junkins)",female,38.38,0,0,113760,10.9236,,S
727,1,1,"Tobin, Mr. Roger",female,,0,2,12460,33.382,E101,S
282,1,3,"Lurette, Miss. Elise",male,,1,1,349214,5.3023,,S
749,1,1,"O'Dwyer, Miss. Ellen ""Nellie""",female,5.12,1,0,2680,29.3835,,S
657,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",male,36.46,0,0,PC 17485,11.5511,,S
503,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,,1,0,349216,28.8471,,C
1,1,2,"Stone, Mrs. George Nelson (Martha Evelyn)",male,,0,2,LINE,4.2172,,C
511,1,2,"Honkanen, Miss. Eliina",male,28.8,0,0,349247,33.1036,,S
380,0,3,"West, Miss. Constance Mirium",male,,0,1,347071,72.4929,,C
387,1,2,"Duran y More, Miss. Asuncion",female,27.74,0,0,36568,12.7632,D17,C
418,0,2,"Holm, Mr. John Fredrik Alexander",male,31.09,1,0,230433,16.1093,,C
710,1,3,"Hodges, Mr. Henry Price",male,19.63,1,1,3101295,8.7281,C126,C
1,0,1,"Roebling, Mr. Washington Augustus II",male,57.0,0,0,W./C. 6608,50.378,B28,C
187,0,1,"Thayer, Mr. John Borland Jr",male,17.46,0,0,13567,14.756,,S
223,1,1,"Niskanen, Mr. Juha",male,30.82,3,0,1601,11.3884,E67,S
797,1,3,"Sloper, Mr. William Thompson",female,,0,0,113787,12.2825,C45,S
236,1,3,"Marechal, Mr. Pierre",male,30.05,0,0,24160,39.3693,,Q
240,0,2,"Dodge, Master. Washington",male,30.94,0,0,STON/O2. 3101271,63.9143,,Q
80,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",male,23.22,0,2,370129,52.3917,F2,C
633,0,1,"Williams, Mr. Howard Hugh ""Harry""",male,20.92,0,0,230080,17.5073,,S
19,1,3,"Ryerson, Miss. Susan Parker ""Suzette""",female,,0,0,315089,40.3973,,S
443,1,3,"Cardeza, Mr. Thomas Drake Martinez",male,28.79,0,0,PC 17755,12.1106,,S
87,1,3,"Nankoff, Mr. Minko",female,,0,0,350050,2.143,,S
266,0,3,"Jussila, Miss. Mari Aina",male,22.58,0,0,PC 17758,16.4325,,S
408,1,2,"Cameron, Miss. Clear Annie",female,38.64,0,0,330980,5.0216,D6,S
118,0,2,"Lindahl, Miss. Agda Thorilda Viktoria",male,23.5,0,0,3101295,14.0506,,C
311,1,3,"Morrow, Mr. Thomas Rowan",male,30.66,1,0,2677,14.9088,,S
318,1,3,"Sagesser, Mlle. Emma",male,27.37,0,0,PC 17757,7.7104,D11,C
92,0,1,"Padro y Manent, Mr. Julian",male,28.52,0,0,A4. 54510,38.4038,,S
200,0,3,"Hocking, Mrs. Elizabeth (Eliza Needs)",male,31.31,1,0,2623,14.0203,,C
224,0,3,"Long, Mr. Milton Clyde",male,23.1,0,0,STON/O 2. 3101292,8.2899,,C
584,0,2,"Jensen, Mr. Svend Lauritz",female,,0,1,113043,10.7858,,S
294,0,3,"Caram, Mrs. Joseph (Maria Elias)",male,25.25,0,0,SW/PP 751,50.3951,,S
684,0,3,"Maioni, Miss. Roberta",male,23.32,0,0,SC/Paris 2123,5.0848,,S
141,0,1,"McEvoy, Mr. Michael",female,,1,0,28206,17.4059,C93,C
