PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
183,1,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,25.68,1,0,364512,19.0593,,S
298,0,1,"Meo, Mr. Alfonzo",male,45.72,0,0,2651,178.3023,A16,C
621,1,3,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,31.04,0,0,19928,8.0274,,C
1,0,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,29.94,3,1,345773,17.9575,B28,C
539,1,2,"O'Dwyer, Miss. Ellen ""Nellie""",female,30.9,1,0,12460,5.6723,,S
390,0,3,"Marechal, Mr. Pierre",male,69.02,1,2,PC 17608,80.9554,D17,C
433,0,1,"Pears, Mr. Thomas Clinton",male,63.57,0,0,230080,37.484,,S
23,0,2,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",male,29.43,0,0,2691,26.1534,,C
467,0,3,"Pears, Mr. Thomas Clinton",female,,0,1,2627,6.3652,B82 B84,S
530,0,1,"Rice, Master. Eugene",male,,2,0,STON/O 2. 3101289,31.9213,F38,S
70,1,1,"Dick, Mr. Albert Adrian",male,47.5,1,2,3101264,10.6605,,S
491,1,3,"Calderhead, Mr. Edward Pennington",female,22.47,0,0,SO/C 14885,2.8359,,S
458,0,1,"Coxon, Mr. Daniel",male,22.34,0,1,27042,16.9597,,S
55,1,1,"Vander Cruyssen, Mr. Victor",male,28.87,0,0,PC 17477,17.9191,,S
619,1,2,"Icard, Miss. Amelie",female,,1,0,347054,0.0,,S
447,1,2,"Karun, Miss. Manca",female,28.74,0,0,19947,10.048,C65,S
184,0,1,"Berriman, Mr. William John",male,18.91,0,0,2694,1.8953,,S
370,0,2,"Marvin, Mr. Daniel Warner",female,4.59,0,0,345774,6.9992,E67,C
458,0,1,"Boulos, Miss. Nourelain",male,19.75,1,0,3101281,17.9197,B4,S
310,1,3,"Cameron, Miss. Clear Annie",male,20.18,2,0,312993,36.3847,B86,C
521,1,1,"McDermott, Miss. Brigdet Delia",female,,0,0,19950,7.7361,,C
738,1,3,"Corn, Mr. Harry",female,,0,0,113760,33.3547,,C
209,0,3,"Willey, Mr. Edward",female,16.95,0,0,370372,10.2236,,C
683,1,3,"del Carlo, Mr. Sebastiano",female,31.25,0,2,2678,7.9355,,S
1,1,1,"Maisner, Mr. Simon",female,56.25,2,0,349205,9.8901,C30,S
118,1,1,"Panula, Master. Juha Niilo",female,29.52,1,5,231919,71.244,,S
607,0,1,"Garfirth, Mr. John",male,25.9,1,0,28664,21.6542,,S
66,0,3,"Stone, Mrs. George Nelson (Martha Evelyn)",male,47.74,0,0,315094,10.1489,,C
686,1,3,"Hawksford, Mr. Walter James",male,55.07,0,0,28206,14.1731,,S
